signal,enter_date,year,month,enter_time,enter_price,exit_date,exit_time,exit_price,profit,profit_pct,capital_return,holding_bars,holding_minutes,percent
LONG_EMA_CROSS,2017-11-21,2017,11,10:30:00,40.66,2017-11-21,15:30:00,40.63,-0.03,-0.000738,-0.000174,10,300.0,23.62
SHORT_EMA_CROSS,2017-11-28,2017,11,12:30:00,40.57,2017-11-28,15:30:00,40.6,-0.03,-0.000739,-0.000157,6,180.0,21.21
LONG_EMA_CROSS,2017-12-04,2017,12,13:00:00,40.19,2017-12-04,14:30:00,40.11,-0.08,-0.001991,-0.000406,3,90.0,20.4
SHORT_EMA_CROSS,2017-12-04,2017,12,14:30:00,40.11,2017-12-04,15:30:00,39.84,0.27,0.006731,0.001482,2,60.0,22.01
LONG_EMA_CROSS,2017-12-11,2017,12,11:00:00,40.32,2017-12-11,15:30:00,40.52,0.2,0.00496,0.00153,9,270.0,30.85
SHORT_EMA_CROSS,2017-12-20,2017,12,11:30:00,40.91,2017-12-20,12:30:00,40.96,-0.05,-0.001222,-0.000264,2,60.0,21.61
LONG_EMA_CROSS,2017-12-20,2017,12,12:30:00,40.96,2017-12-20,15:30:00,40.92,-0.04,-0.000977,-0.000199,6,180.0,20.4
SHORT_EMA_CROSS,2017-12-26,2017,12,10:00:00,40.18,2017-12-26,15:30:00,40.03,0.15,0.003733,0.002247,11,330.0,60.2
LONG_EMA_CROSS,2018-01-02,2018,1,13:30:00,40.29,2018-01-02,15:30:00,40.43,0.14,0.003475,0.000793,4,120.0,22.81
SHORT_EMA_CROSS,2018-01-10,2018,1,11:30:00,40.65,2018-01-10,15:30:00,40.89,-0.24,-0.005904,-0.00149,8,240.0,25.23
LONG_EMA_CROSS,2018-01-11,2018,1,10:00:00,41.07,2018-01-11,15:30:00,41.13,0.06,0.001461,0.000357,11,330.0,24.42
SHORT_EMA_CROSS,2018-01-17,2018,1,12:30:00,41.29,2018-01-17,13:30:00,41.48,-0.19,-0.004602,-0.000994,2,60.0,21.61
LONG_EMA_CROSS,2018-01-17,2018,1,13:30:00,41.48,2018-01-17,15:30:00,42.03,0.55,0.013259,0.003185,4,120.0,24.02
SHORT_EMA_CROSS,2018-01-22,2018,1,11:00:00,41.54,2018-01-22,15:30:00,41.54,-0.0,-0.0,-0.0,9,270.0,20.0
LONG_EMA_CROSS,2018-01-23,2018,1,11:30:00,41.89,2018-01-23,15:30:00,41.53,-0.36,-0.008594,-0.002271,8,240.0,26.43
SHORT_EMA_CROSS,2018-01-24,2018,1,10:00:00,41.13,2018-01-24,15:30:00,40.89,0.24,0.005835,0.001941,11,330.0,33.27
LONG_EMA_CROSS,2018-02-12,2018,2,12:00:00,38.33,2018-02-12,15:30:00,38.35,0.02,0.000522,0.000136,7,210.0,26.03
SHORT_EMA_CROSS,2018-03-01,2018,3,13:30:00,40.83,2018-03-01,15:30:00,41.23,-0.4,-0.009797,-0.002038,4,120.0,20.8
LONG_EMA_CROSS,2018-03-05,2018,3,13:30:00,41.8,2018-03-05,15:30:00,41.67,-0.13,-0.00311,-0.000647,4,120.0,20.8
SHORT_EMA_CROSS,2018-03-07,2018,3,10:00:00,41.28,2018-03-07,15:30:00,41.24,0.04,0.000969,0.000237,11,330.0,24.42
LONG_EMA_CROSS,2018-03-08,2018,3,14:00:00,41.61,2018-03-08,15:30:00,41.7,0.09,0.002163,0.000467,3,90.0,21.61
SHORT_EMA_CROSS,2018-03-14,2018,3,11:30:00,42.02,2018-03-14,15:30:00,42.05,-0.03,-0.000714,-0.000177,8,240.0,24.82
LONG_EMA_CROSS,2018-03-27,2018,3,10:00:00,40.95,2018-03-27,15:30:00,39.67,-1.28,-0.031258,-0.012156,11,330.0,38.89
LONG_EMA_CROSS,2018-03-29,2018,3,14:30:00,40.37,2018-03-29,15:30:00,39.56,-0.81,-0.020064,-0.004659,2,60.0,23.22
SHORT_EMA_CROSS,2018-04-02,2018,4,10:00:00,39.47,2018-04-02,15:30:00,39.28,0.19,0.004814,0.001137,11,330.0,23.62
LONG_EMA_CROSS,2018-04-04,2018,4,12:00:00,40.07,2018-04-04,15:30:00,40.43,0.36,0.008984,0.001977,7,210.0,22.01
SHORT_EMA_CROSS,2018-04-06,2018,4,15:00:00,39.75,2018-04-06,15:30:00,39.67,0.08,0.002013,0.000483,1,30.0,24.02
LONG_EMA_CROSS,2018-04-09,2018,4,11:00:00,40.54,2018-04-09,15:30:00,40.07,-0.47,-0.011593,-0.002644,9,270.0,22.81
SHORT_EMA_CROSS,2018-04-19,2018,4,11:00:00,40.98,2018-04-19,15:30:00,40.72,0.26,0.006345,0.001601,9,270.0,25.23
LONG_EMA_CROSS,2018-04-30,2018,4,11:30:00,39.0,2018-04-30,15:30:00,38.94,-0.06,-0.001538,-0.000332,8,240.0,21.61
SHORT_EMA_CROSS,2018-05-15,2018,5,11:30:00,44.02,2018-05-15,15:30:00,44.1,-0.08,-0.001817,-0.000378,8,240.0,20.8
LONG_EMA_CROSS,2018-05-16,2018,5,12:00:00,44.48,2018-05-16,15:30:00,44.52,0.04,0.000899,0.00018,7,210.0,20.0
SHORT_EMA_CROSS,2018-05-17,2018,5,15:30:00,44.24,2018-05-18,15:30:00,44.07,0.17,0.003843,0.000784,13,1440.0,20.4
LONG_EMA_CROSS,2018-05-21,2018,5,10:30:00,44.61,2018-05-21,15:30:00,44.38,-0.23,-0.005156,-0.001425,10,300.0,27.64
SHORT_EMA_CROSS,2018-05-22,2018,5,13:00:00,44.37,2018-05-22,13:30:00,44.35,0.02,0.000451,9e-05,1,30.0,20.0
LONG_EMA_CROSS,2018-05-22,2018,5,13:30:00,44.35,2018-05-22,15:30:00,44.3,-0.05,-0.001127,-0.000239,4,120.0,21.21
SHORT_EMA_CROSS,2018-05-23,2018,5,09:30:00,44.02,2018-05-23,15:30:00,44.58,-0.56,-0.012721,-0.002544,12,360.0,20.0
LONG_EMA_CROSS,2018-05-24,2018,5,09:30:00,44.28,2018-05-24,11:00:00,44.29,0.01,0.000226,6.8e-05,3,90.0,30.05
SHORT_EMA_CROSS,2018-05-24,2018,5,11:00:00,44.29,2018-05-24,12:00:00,44.43,-0.14,-0.003161,-0.000886,2,60.0,28.04
LONG_EMA_CROSS,2018-05-24,2018,5,12:00:00,44.43,2018-05-24,15:30:00,44.52,0.09,0.002026,0.000413,7,210.0,20.4
SHORT_EMA_CROSS,2018-05-29,2018,5,12:30:00,44.39,2018-05-29,15:30:00,44.44,-0.05,-0.001126,-0.000262,6,180.0,23.22
LONG_EMA_CROSS,2018-06-01,2018,6,10:30:00,44.75,2018-06-01,15:30:00,45.0,0.25,0.005587,0.001881,10,300.0,33.67
SHORT_EMA_CROSS,2018-06-08,2018,6,11:00:00,45.12,2018-06-08,15:30:00,45.3,-0.18,-0.003989,-0.001776,9,270.0,44.52
LONG_EMA_CROSS,2018-06-12,2018,6,13:30:00,45.51,2018-06-12,15:30:00,45.48,-0.03,-0.000659,-0.000166,4,120.0,25.23
SHORT_EMA_CROSS,2018-06-13,2018,6,15:30:00,45.11,2018-06-14,15:30:00,45.14,-0.03,-0.000665,-0.000162,13,1440.0,24.42
LONG_EMA_CROSS,2018-06-26,2018,6,14:00:00,43.89,2018-06-26,15:30:00,43.63,-0.26,-0.005924,-0.00147,3,90.0,24.82
SHORT_EMA_CROSS,2018-06-28,2018,6,10:30:00,43.87,2018-06-28,11:00:00,43.82,0.05,0.00114,0.000228,1,30.0,20.0
LONG_EMA_CROSS,2018-06-28,2018,6,11:00:00,43.82,2018-06-28,12:30:00,43.77,-0.05,-0.001141,-0.000247,3,90.0,21.61
SHORT_EMA_CROSS,2018-06-28,2018,6,12:30:00,43.77,2018-06-28,14:30:00,43.99,-0.22,-0.005026,-0.001045,4,120.0,20.8
LONG_EMA_CROSS,2018-06-28,2018,6,14:30:00,43.99,2018-06-28,15:30:00,43.88,-0.11,-0.002501,-0.000611,2,60.0,24.42
SHORT_EMA_CROSS,2018-07-05,2018,7,09:30:00,43.89,2018-07-05,15:30:00,43.85,0.04,0.000911,0.000186,12,360.0,20.4
LONG_EMA_CROSS,2018-07-06,2018,7,10:00:00,44.09,2018-07-06,15:30:00,44.47,0.38,0.008619,0.002209,11,330.0,25.63
SHORT_EMA_CROSS,2018-07-11,2018,7,13:00:00,44.57,2018-07-11,15:30:00,44.46,0.11,0.002468,0.000623,5,150.0,25.23
LONG_EMA_CROSS,2018-07-12,2018,7,10:30:00,44.95,2018-07-12,15:30:00,45.19,0.24,0.005339,0.00139,10,300.0,26.03
SHORT_EMA_CROSS,2018-07-18,2018,7,11:30:00,45.04,2018-07-18,15:30:00,45.04,-0.0,-0.0,-0.0,8,240.0,20.0
LONG_EMA_CROSS,2018-07-19,2018,7,10:30:00,45.34,2018-07-19,15:30:00,45.42,0.08,0.001764,0.000473,10,300.0,26.83
SHORT_EMA_CROSS,2018-07-23,2018,7,10:00:00,44.89,2018-07-23,15:00:00,45.35,-0.46,-0.010247,-0.002296,10,300.0,22.41
LONG_EMA_CROSS,2018-07-23,2018,7,15:00:00,45.35,2018-07-23,15:30:00,45.32,-0.03,-0.000662,-0.000138,1,30.0,20.8
SHORT_EMA_CROSS,2018-07-27,2018,7,13:30:00,45.38,2018-07-27,15:30:00,45.19,0.19,0.004187,0.001258,4,120.0,30.05
LONG_EMA_CROSS,2018-08-01,2018,8,10:00:00,47.22,2018-08-01,15:30:00,47.7,0.48,0.010165,0.005915,11,330.0,58.19
SHORT_EMA_CROSS,2018-09-06,2018,9,11:00:00,52.91,2018-09-06,15:30:00,52.96,-0.05,-0.000945,-0.000189,9,270.0,20.0
LONG_EMA_CROSS,2018-09-11,2018,9,14:30:00,53.15,2018-09-11,15:30:00,53.14,-0.01,-0.000188,-3.9e-05,2,60.0,20.8
SHORT_EMA_CROSS,2018-09-12,2018,9,11:00:00,52.75,2018-09-12,15:30:00,52.49,0.26,0.004929,0.001065,9,270.0,21.61
LONG_EMA_CROSS,2018-09-13,2018,9,10:30:00,53.62,2018-09-13,15:30:00,53.74,0.12,0.002238,0.000726,10,300.0,32.46
SHORT_EMA_CROSS,2018-09-17,2018,9,10:00:00,52.48,2018-09-17,15:30:00,51.72,0.76,0.014482,0.003594,11,330.0,24.82
LONG_EMA_CROSS,2018-09-20,2018,9,12:00:00,52.44,2018-09-20,15:30:00,52.23,-0.21,-0.004005,-0.000897,7,210.0,22.41
SHORT_EMA_CROSS,2018-09-21,2018,9,10:30:00,51.99,2018-09-21,15:30:00,51.67,0.32,0.006155,0.001256,10,300.0,20.4
LONG_EMA_CROSS,2018-09-24,2018,9,14:30:00,52.23,2018-09-24,15:30:00,52.41,0.18,0.003446,0.000731,2,60.0,21.21
SHORT_EMA_CROSS,2018-10-04,2018,10,14:00:00,54.01,2018-10-04,15:30:00,54.09,-0.08,-0.001481,-0.000332,3,90.0,22.41
LONG_EMA_CROSS,2018-10-09,2018,10,14:30:00,53.81,2018-10-09,15:30:00,53.85,0.04,0.000743,0.000152,2,60.0,20.4
SHORT_EMA_CROSS,2018-10-10,2018,10,10:30:00,53.09,2018-10-10,15:30:00,51.42,1.67,0.031456,0.008946,10,300.0,28.44
LONG_EMA_CROSS,2018-10-16,2018,10,14:30:00,52.54,2018-10-16,15:30:00,52.75,0.21,0.003997,0.000944,2,60.0,23.62
SHORT_EMA_CROSS,2018-10-18,2018,10,11:00:00,51.7,2018-10-18,15:30:00,51.32,0.38,0.00735,0.001707,9,270.0,23.22
LONG_EMA_CROSS,2018-10-22,2018,10,10:00:00,52.28,2018-10-22,15:30:00,52.36,0.08,0.00153,0.000331,11,330.0,21.61
SHORT_EMA_CROSS,2018-10-23,2018,10,10:30:00,51.36,2018-10-23,15:30:00,52.88,-1.52,-0.029595,-0.008535,10,300.0,28.84
SHORT_EMA_CROSS,2018-10-24,2018,10,15:30:00,51.09,2018-10-25,15:30:00,52.19,-1.1,-0.021531,-0.005086,13,1440.0,23.62
SHORT_EMA_CROSS,2018-10-26,2018,10,10:00:00,51.11,2018-10-26,15:30:00,51.3,-0.19,-0.003717,-0.001267,11,330.0,34.07
LONG_EMA_CROSS,2018-10-31,2018,10,11:30:00,51.88,2018-10-31,15:30:00,51.94,0.06,0.001157,0.000306,8,240.0,26.43
SHORT_EMA_CROSS,2018-11-02,2018,11,10:30:00,49.36,2018-11-02,15:30:00,49.25,0.11,0.002229,0.001369,10,300.0,61.41
LONG_EMA_CROSS,2018-11-07,2018,11,14:00:00,49.28,2018-11-07,15:30:00,49.84,0.56,0.011364,0.002273,3,90.0,20.0
SHORT_EMA_CROSS,2018-11-09,2018,11,11:00:00,48.47,2018-11-09,15:30:00,48.71,-0.24,-0.004952,-0.00111,9,270.0,22.41
LONG_EMA_CROSS,2018-11-16,2018,11,14:30:00,46.26,2018-11-16,15:30:00,46.1,-0.16,-0.003459,-0.000706,2,60.0,20.4
SHORT_EMA_CROSS,2018-11-19,2018,11,10:00:00,44.74,2018-11-19,15:30:00,44.27,0.47,0.010505,0.002607,11,330.0,24.82
LONG_EMA_CROSS,2018-11-28,2018,11,13:00:00,42.71,2018-11-28,15:30:00,43.11,0.4,0.009365,0.002287,5,150.0,24.42
SHORT_EMA_CROSS,2018-12-04,2018,12,14:00:00,42.22,2018-12-04,15:30:00,42.07,0.15,0.003553,0.000825,3,90.0,23.22
LONG_EMA_CROSS,2018-12-12,2018,12,13:30:00,40.82,2018-12-12,15:30:00,40.28,-0.54,-0.013229,-0.002859,4,120.0,21.61
LONG_EMA_CROSS,2018-12-13,2018,12,11:00:00,40.78,2018-12-13,15:30:00,40.7,-0.08,-0.001962,-0.000447,9,270.0,22.81
SHORT_EMA_CROSS,2018-12-14,2018,12,10:00:00,39.65,2018-12-14,15:30:00,39.4,0.25,0.006305,0.002072,11,330.0,32.86
LONG_EMA_CROSS,2018-12-28,2018,12,10:30:00,36.99,2018-12-28,15:30:00,37.22,0.23,0.006218,0.001319,10,300.0,21.21
SHORT_EMA_CROSS,2019-01-03,2019,1,10:00:00,34.3,2019-01-03,15:30:00,33.84,0.46,0.013411,0.004785,11,330.0,35.68
LONG_EMA_CROSS,2019-01-08,2019,1,13:00:00,35.99,2019-01-08,15:30:00,35.91,-0.08,-0.002223,-0.000498,5,150.0,22.41
SHORT_EMA_CROSS,2019-01-14,2019,1,10:00:00,35.78,2019-01-14,15:30:00,35.73,0.05,0.001397,0.000291,11,330.0,20.8
LONG_EMA_CROSS,2019-01-15,2019,1,12:30:00,36.37,2019-01-15,15:30:00,36.46,0.09,0.002475,0.000545,6,180.0,22.01
SHORT_EMA_CROSS,2019-01-22,2019,1,14:30:00,36.49,2019-01-22,15:30:00,36.61,-0.12,-0.003289,-0.000711,2,60.0,21.61
LONG_EMA_CROSS,2019-01-25,2019,1,10:30:00,37.44,2019-01-25,15:30:00,37.57,0.13,0.003472,0.00075,10,300.0,21.61
SHORT_EMA_CROSS,2019-01-30,2019,1,09:30:00,38.29,2019-01-30,10:00:00,38.62,-0.33,-0.008618,-0.001793,1,30.0,20.8
LONG_EMA_CROSS,2019-01-30,2019,1,10:00:00,38.62,2019-01-30,15:30:00,39.36,0.74,0.019161,0.008686,11,330.0,45.33
SHORT_EMA_CROSS,2019-02-07,2019,2,15:30:00,40.73,2019-02-08,15:30:00,40.79,-0.06,-0.001473,-0.000312,13,1440.0,21.21
LONG_EMA_CROSS,2019-02-12,2019,2,15:30:00,40.88,2019-02-13,15:30:00,40.71,-0.17,-0.004159,-0.000932,13,1440.0,22.41
SHORT_EMA_CROSS,2019-02-15,2019,2,11:30:00,40.7,2019-02-15,15:30:00,40.76,-0.06,-0.001474,-0.000295,8,240.0,20.0
LONG_EMA_CROSS,2019-02-19,2019,2,14:30:00,41.01,2019-02-19,15:30:00,40.89,-0.12,-0.002926,-0.000656,2,60.0,22.41
SHORT_EMA_CROSS,2019-02-21,2019,2,15:00:00,40.83,2019-02-21,15:30:00,40.94,-0.11,-0.002694,-0.000582,1,30.0,21.61
LONG_EMA_CROSS,2019-02-22,2019,2,10:00:00,41.12,2019-02-22,15:30:00,41.38,0.26,0.006323,0.001493,11,330.0,23.62
SHORT_EMA_CROSS,2019-03-01,2019,3,11:30:00,41.47,2019-03-01,13:30:00,41.75,-0.28,-0.006752,-0.001703,4,120.0,25.23
LONG_EMA_CROSS,2019-03-01,2019,3,13:30:00,41.75,2019-03-01,15:30:00,41.86,0.11,0.002635,0.000548,4,120.0,20.8
SHORT_EMA_CROSS,2019-03-06,2019,3,13:30:00,41.8,2019-03-06,15:30:00,41.75,0.05,0.001196,0.000249,4,120.0,20.8
LONG_EMA_CROSS,2019-03-11,2019,3,10:30:00,42.61,2019-03-11,15:30:00,42.82,0.21,0.004928,0.002452,10,300.0,49.75
SHORT_EMA_CROSS,2019-03-25,2019,3,11:30:00,45.49,2019-03-25,15:30:00,45.16,0.33,0.007254,0.00148,8,240.0,20.4
LONG_EMA_CROSS,2019-03-26,2019,3,11:30:00,45.73,2019-03-26,14:00:00,45.01,-0.72,-0.015745,-0.003402,5,150.0,21.61
SHORT_EMA_CROSS,2019-03-26,2019,3,14:00:00,45.01,2019-03-26,15:30:00,44.69,0.32,0.00711,0.001822,3,90.0,25.63
LONG_EMA_CROSS,2019-03-29,2019,3,13:00:00,45.26,2019-03-29,15:30:00,45.44,0.18,0.003977,0.000811,5,150.0,20.4
SHORT_EMA_CROSS,2019-04-12,2019,4,11:00:00,47.2,2019-04-12,15:30:00,47.58,-0.38,-0.008051,-0.002387,9,270.0,29.65
LONG_EMA_CROSS,2019-04-15,2019,4,15:30:00,47.66,2019-04-16,15:30:00,47.67,0.01,0.00021,4.6e-05,13,1440.0,22.01
SHORT_EMA_CROSS,2019-04-26,2019,4,10:00:00,48.86,2019-04-26,15:30:00,48.87,-0.01,-0.000205,-5.7e-05,11,330.0,27.64
LONG_EMA_CROSS,2019-05-01,2019,5,10:30:00,50.98,2019-05-01,15:30:00,50.36,-0.62,-0.012162,-0.005903,10,300.0,48.54
SHORT_EMA_CROSS,2019-05-06,2019,5,12:00:00,49.5,2019-05-06,15:30:00,49.9,-0.4,-0.008081,-0.002103,7,210.0,26.03
LONG_EMA_CROSS,2019-06-04,2019,6,12:30:00,42.9,2019-06-04,15:30:00,43.15,0.25,0.005828,0.001166,6,180.0,20.0
SHORT_EMA_CROSS,2019-06-14,2019,6,11:30:00,46.18,2019-06-14,15:30:00,46.29,-0.11,-0.002382,-0.000476,8,240.0,20.0
LONG_EMA_CROSS,2019-06-17,2019,6,10:00:00,46.72,2019-06-17,15:30:00,46.58,-0.14,-0.002997,-0.000623,11,330.0,20.8
SHORT_EMA_CROSS,2019-06-25,2019,6,11:00:00,47.49,2019-06-25,15:30:00,46.97,0.52,0.01095,0.002322,9,270.0,21.21
LONG_EMA_CROSS,2019-06-26,2019,6,11:00:00,48.05,2019-06-26,15:30:00,47.98,-0.07,-0.001457,-0.000303,9,270.0,20.8
SHORT_EMA_CROSS,2019-06-28,2019,6,10:30:00,47.6,2019-06-28,15:30:00,47.53,0.07,0.001471,0.000324,10,300.0,22.01
LONG_EMA_CROSS,2019-07-01,2019,7,10:00:00,48.67,2019-07-01,15:30:00,48.43,-0.24,-0.004931,-0.001006,11,330.0,20.4
SHORT_EMA_CROSS,2019-07-08,2019,7,11:00:00,48.07,2019-07-08,15:30:00,48.04,0.03,0.000624,0.00017,9,270.0,27.24
LONG_EMA_CROSS,2019-07-10,2019,7,10:00:00,48.72,2019-07-10,15:30:00,48.8,0.08,0.001642,0.000355,11,330.0,21.61
SHORT_EMA_CROSS,2019-07-19,2019,7,15:00:00,48.77,2019-07-19,15:30:00,48.65,0.12,0.002461,0.000502,1,30.0,20.4
LONG_EMA_CROSS,2019-07-22,2019,7,10:30:00,49.52,2019-07-22,15:30:00,49.77,0.25,0.005048,0.001111,10,300.0,22.01
SHORT_EMA_CROSS,2019-07-30,2019,7,13:00:00,50.05,2019-07-30,14:00:00,50.4,-0.35,-0.006993,-0.001427,2,60.0,20.4
LONG_EMA_CROSS,2019-07-30,2019,7,14:00:00,50.4,2019-07-30,15:30:00,50.17,-0.23,-0.004563,-0.000913,3,90.0,20.0
SHORT_EMA_CROSS,2019-08-01,2019,8,15:30:00,50.06,2019-08-02,15:30:00,49.02,1.04,0.020775,0.005408,13,1440.0,26.03
LONG_EMA_CROSS,2019-08-08,2019,8,11:00:00,48.41,2019-08-08,15:30:00,48.86,0.45,0.009296,0.002083,9,270.0,22.41
SHORT_EMA_CROSS,2019-08-15,2019,8,09:30:00,49.07,2019-08-15,15:30:00,48.63,0.44,0.008967,0.002082,12,360.0,23.22
LONG_EMA_CROSS,2019-08-16,2019,8,11:00:00,49.71,2019-08-16,15:30:00,49.76,0.05,0.001006,0.000234,9,270.0,23.22
SHORT_EMA_CROSS,2019-08-23,2019,8,11:30:00,49.13,2019-08-23,15:30:00,48.85,0.28,0.005699,0.001506,8,240.0,26.43
LONG_EMA_CROSS,2019-08-29,2019,8,10:30:00,50.09,2019-08-29,15:30:00,50.41,0.32,0.006389,0.001278,10,300.0,20.0
SHORT_EMA_CROSS,2019-09-03,2019,9,10:30:00,49.52,2019-09-03,15:30:00,49.58,-0.06,-0.001212,-0.000247,10,300.0,20.4
LONG_EMA_CROSS,2019-09-04,2019,9,11:30:00,50.2,2019-09-04,15:30:00,50.44,0.24,0.004781,0.001014,8,240.0,21.21
SHORT_EMA_CROSS,2019-09-13,2019,9,13:30:00,52.36,2019-09-13,15:30:00,52.74,-0.38,-0.007257,-0.001597,4,120.0,22.01
LONG_EMA_CROSS,2019-09-16,2019,9,15:00:00,52.96,2019-09-16,15:30:00,53.01,0.05,0.000944,0.0002,1,30.0,21.21
SHORT_EMA_CROSS,2019-09-20,2019,9,13:30:00,52.68,2019-09-20,15:30:00,52.48,0.2,0.003797,0.000988,4,120.0,26.03
LONG_EMA_CROSS,2019-09-25,2019,9,13:00:00,53.03,2019-09-25,15:30:00,53.27,0.24,0.004526,0.000941,5,150.0,20.8
SHORT_EMA_CROSS,2019-09-27,2019,9,13:00:00,52.63,2019-09-27,15:30:00,52.76,-0.13,-0.00247,-0.000663,5,150.0,26.83
LONG_EMA_CROSS,2019-09-30,2019,9,10:30:00,53.67,2019-09-30,15:30:00,53.99,0.32,0.005962,0.00136,10,300.0,22.81
SHORT_EMA_CROSS,2019-10-02,2019,10,11:30:00,52.85,2019-10-02,15:30:00,52.78,0.07,0.001325,0.000382,8,240.0,28.84
LONG_EMA_CROSS,2019-10-04,2019,10,10:00:00,54.13,2019-10-04,15:30:00,54.72,0.59,0.0109,0.002267,11,330.0,20.8
SHORT_EMA_CROSS,2019-10-16,2019,10,14:30:00,56.41,2019-10-16,15:30:00,56.5,-0.09,-0.001595,-0.000325,2,60.0,20.4
LONG_EMA_CROSS,2019-10-17,2019,10,10:00:00,56.77,2019-10-17,15:30:00,56.72,-0.05,-0.000881,-0.000226,11,330.0,25.63
SHORT_EMA_CROSS,2019-10-29,2019,10,14:00:00,58.75,2019-10-29,15:30:00,58.65,0.1,0.001702,0.000416,3,90.0,24.42
LONG_EMA_CROSS,2019-10-31,2019,10,11:00:00,59.89,2019-10-31,15:30:00,59.99,0.1,0.00167,0.000508,9,270.0,30.45
SHORT_EMA_CROSS,2019-11-20,2019,11,12:30:00,63.29,2019-11-20,15:30:00,63.64,-0.35,-0.00553,-0.00115,6,180.0,20.8
LONG_EMA_CROSS,2019-11-25,2019,11,11:00:00,64.11,2019-11-25,15:30:00,64.42,0.31,0.004835,0.001026,9,270.0,21.21
SHORT_EMA_CROSS,2019-12-02,2019,12,12:00:00,63.87,2019-12-02,15:30:00,63.85,0.02,0.000313,6.5e-05,7,210.0,20.8
LONG_EMA_CROSS,2019-12-05,2019,12,10:30:00,63.77,2019-12-05,15:30:00,64.21,0.44,0.0069,0.001408,10,300.0,20.4
SHORT_EMA_CROSS,2020-01-27,2020,1,10:00:00,75.24,2020-01-27,15:30:00,74.7,0.54,0.007177,0.001435,11,330.0,20.0
LONG_EMA_CROSS,2020-01-28,2020,1,14:30:00,76.97,2020-01-28,15:30:00,76.83,-0.14,-0.001819,-0.000378,2,60.0,20.8
SHORT_EMA_CROSS,2020-01-31,2020,1,10:30:00,76.37,2020-01-31,15:30:00,74.79,1.58,0.020689,0.004138,10,300.0,20.0
LONG_EMA_CROSS,2020-02-04,2020,2,13:00:00,76.97,2020-02-04,15:30:00,77.1,0.13,0.001689,0.000378,5,150.0,22.41
SHORT_EMA_CROSS,2020-02-10,2020,2,10:30:00,77.3,2020-02-10,15:30:00,77.93,-0.63,-0.00815,-0.001761,10,300.0,21.61
SHORT_EMA_CROSS,2020-02-18,2020,2,10:00:00,76.72,2020-02-18,15:30:00,77.31,-0.59,-0.00769,-0.002156,11,330.0,28.04
LONG_EMA_CROSS,2020-02-19,2020,2,12:00:00,78.51,2020-02-19,15:30:00,78.43,-0.08,-0.001019,-0.000204,7,210.0,20.0
SHORT_EMA_CROSS,2020-02-20,2020,2,12:30:00,77.62,2020-02-20,15:30:00,77.63,-0.01,-0.000129,-3.7e-05,6,180.0,28.84
LONG_EMA_CROSS,2020-03-02,2020,3,13:00:00,69.9,2020-03-02,15:30:00,72.41,2.51,0.035908,0.012234,5,150.0,34.07
SHORT_EMA_CROSS,2020-03-06,2020,3,10:00:00,69.83,2020-03-06,15:30:00,70.01,-0.18,-0.002578,-0.000536,11,330.0,20.8
LONG_EMA_CROSS,2020-03-24,2020,3,15:00:00,59.06,2020-03-24,15:30:00,59.83,0.77,0.013038,0.002712,1,30.0,20.8
SHORT_EMA_CROSS,2020-04-01,2020,4,10:30:00,59.91,2020-04-01,15:30:00,58.35,1.56,0.026039,0.005208,10,300.0,20.0
LONG_EMA_CROSS,2020-04-06,2020,4,10:30:00,61.32,2020-04-06,15:30:00,63.59,2.27,0.037019,0.007552,10,300.0,20.4
SHORT_EMA_CROSS,2020-04-17,2020,4,15:00:00,67.86,2020-04-17,15:30:00,68.56,-0.7,-0.010315,-0.002188,1,30.0,21.21
LONG_EMA_CROSS,2020-04-20,2020,4,09:30:00,67.44,2020-04-20,10:00:00,67.95,0.51,0.007562,0.001512,1,30.0,20.0
SHORT_EMA_CROSS,2020-04-20,2020,4,10:00:00,67.95,2020-04-20,15:30:00,67.1,0.85,0.012509,0.002753,11,330.0,22.01
LONG_EMA_CROSS,2020-04-23,2020,4,10:00:00,68.01,2020-04-23,15:30:00,66.62,-1.39,-0.020438,-0.005157,11,330.0,25.23
SHORT_EMA_CROSS,2020-05-13,2020,5,13:30:00,74.05,2020-05-13,15:30:00,74.77,-0.72,-0.009723,-0.00214,4,120.0,22.01
LONG_EMA_CROSS,2020-05-18,2020,5,10:00:00,75.96,2020-05-18,15:30:00,76.54,0.58,0.007636,0.001527,11,330.0,20.0
SHORT_EMA_CROSS,2020-05-27,2020,5,11:00:00,76.65,2020-05-27,15:30:00,77.3,-0.65,-0.00848,-0.00173,9,270.0,20.4
LONG_EMA_CROSS,2020-05-28,2020,5,10:30:00,77.88,2020-05-28,15:30:00,77.33,-0.55,-0.007062,-0.001554,10,300.0,22.01
SHORT_EMA_CROSS,2020-06-12,2020,6,09:30:00,84.21,2020-06-12,10:00:00,83.19,1.02,0.012113,0.003153,1,30.0,26.03
LONG_EMA_CROSS,2020-06-12,2020,6,10:00:00,83.19,2020-06-12,11:00:00,82.08,-1.11,-0.013343,-0.002775,2,60.0,20.8
SHORT_EMA_CROSS,2020-06-12,2020,6,11:00:00,82.08,2020-06-12,15:30:00,82.27,-0.19,-0.002315,-0.00064,9,270.0,27.64
LONG_EMA_CROSS,2020-06-15,2020,6,15:00:00,83.25,2020-06-15,15:30:00,83.35,0.1,0.001201,0.00026,1,30.0,21.61
